School,StateRank,Name,RivalsRanking,NationalRank,Height,Weight,FortyTime,Location,Stars,Year,Position,HighSchool,ImgURL,PostionRank
Kansas,10,Kellen Ash,5.6,Unranked,"6'3""",194,4.70,"Ballwin, MO",Unevaluated,2013,LB,Parkway South Sr,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/KELLEN-ASH_150_6_4.JPG"">",Unranked
Kansas,7,Joey Bloomfield,5.6,Unranked,"6'6""",305,5.10,"Louisville, KY",Unevaluated,2013,OL,Ballard,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JOEYBLOOMFIELD_150_11_23.JPG"">",57
Kansas,Unranked,Andrew Bolton,5.6,Unranked,"6'3""",280,4.80,"Raymond, MS",Unevaluated,2013,DE,Hinds C.C.,,Unranked
Kansas,Unranked,Rodriguez Coleman,5.5,Unranked,"6'3""",195,0.00,"Garden City, KS",Unevaluated,2013,WR,Garden City C.C.,,Unranked
Kansas,Unranked,Marquel Combs,5.8,Unranked,"6'3""",305,4.95,"Woodland Hills, CA",Unevaluated,2013,DT,Pierce C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/MARQUEL-COMBS_150_3_15.JPG"">",Unranked
Kansas,4,Montell Cozart,5.6,Unranked,"6'2""",180,0.00,"Roeland Park, KS",Unevaluated,2013,QB,Bishop Miege,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/MONTELL%20COZART%20150.JPG"">",Unranked
Kansas,5,Jordan Darling,5.5,Unranked,"6'4""",226,4.80,"Prairie Village, KS",Unevaluated,2013,QB,Shawnee Mission East,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JORDAN-DARLING_150.JPG"">",Unranked
Kansas,Unranked,Samson Faifili,5.5,Unranked,"5'11""",240,4.50,"Sacramento, CA",Unevaluated,2013,LB,American River C.C.,,Unranked
Kansas,Unranked,Zach Fondal,5.4,Unranked,"6'5""",295,0.00,"Corsicana, TX",Unevaluated,2013,OL,Navarro J.C.,,Unranked
Kansas,Unranked,Ngalu Fusimalohi,5.5,Unranked,"6'3""",300,0.00,"San Francisco, CA",Unevaluated,2013,OL,City College of San Francisco,,Unranked
Kansas,Unranked,Colton Goeas,5.5,Unranked,"6'2""",245,0.00,"Honolulu, HI",Unevaluated,2013,LB,St. Louis,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/COLTON-GOEAS_9_24_150.JPG"">",Unranked
Kansas,26,Ishmael Hyman,5.6,Unranked,"6'0""",169,4.49,"Holmdel, NJ",Unevaluated,2013,WR,St John Vianney,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ISHMAEL-HYMAN_1_2_150.JPG"">",91
Kansas,Unranked,Marcus Jenkins-Moore,5.6,Unranked,"6'3""",210,0.00,"Woodland Hills, CA",Unevaluated,2013,LB,Pierce C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/MARCUS-JENKINS_2_5_150.JPG"">",Unranked
Kansas,6,Ben Johnson,5.5,Unranked,"6'5""",230,0.00,"Basehor, KS",Unevaluated,2013,TE,Basehor Linwood,,Unranked
Kansas,Unranked,Isaiah Johnson,5.5,Unranked,"6'1""",210,4.51,"Council Bluffs, IA",Unevaluated,2013,DB,Iowa Western C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ISAIAH-JOHNSON_8_27_150.JPG"">",Unranked
Kansas,Unranked,Tedarian Johnson,5.5,Unranked,"6'3""",285,0.00,"Raymond, MS",Unevaluated,2013,DT,Hinds C.C.,,Unranked
Kansas,Unranked,Chris Martin,5.8,Unranked,"6'5""",260,4.65,"San Francisco, CA",Unevaluated,2013,DE,City College of San Francisco,,Unranked
Kansas,Unranked,Dexter McDonald,5.5,Unranked,"6'2""",203,0.00,"El Dorado, KS",Unevaluated,2013,DB,Butler County C.C.,,Unranked
Kansas,Unranked,Trevor Pardula,5.3,Unranked,"6'5""",210,0.00,"De Anza, CA",Unevaluated,2013,K,De Anza,,Unranked
Kansas,Unranked,Cassius Sendish,5.6,Unranked,"6'2""",185,4.50,"Yuma, AZ",Unevaluated,2013,DB,Arizona Western C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CASSIUS-SENDISH-267_9_8_150.JPG"">",Unranked
Kansas,Unranked,Kevin Short,5.6,Unranked,"6'2""",185,0.00,"Fort Scott, KS",Unevaluated,2013,DB,Fort Scott C.C.,,Unranked
Kansas,Unranked,Mike Smithburg,5.7,Unranked,"6'3""",300,0.00,"Council Bluffs, IA",Unevaluated,2013,OL,Iowa Western C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/MIKE-SMITHBURG_150_6_4.JPG"">",Unranked
Kansas,Unranked,Colin Spencer,5.5,Unranked,"5'10""",179,4.45,"Dallas, TX",Unevaluated,2013,DB,Woodrow Wilson,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/COLIN-SPENCER_150_3_15.JPG"">",Unranked
Kansas,Unranked,Mark Thomas,5.4,Unranked,"6'2""",210,4.40,"Garden City, NY",Unevaluated,2013,WR,Nassau C.C.,,Unranked
Iowa St.,Unranked,Bryan Ajumobi,5.3,Unranked,"6'2""",210,4.55,"Grand Prairie, TX",Unevaluated,2013,WR,South Grand Prairie,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/BRYAN-AJUMOBI_9_13_150.JPG"">",Unranked
Iowa St.,Unranked,Emmanuel Bibbs,5.6,Unranked,"6'3""",245,4.60,"Yuma, AZ",Unevaluated,2013,TE,Arizona Western C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/EMMANUEL-BIBBS_1_3_150.JPG"">",Unranked
Iowa St.,Unranked,Tyler Brown,5.4,Unranked,"5'10""",180,0.00,"Lakeland, FL",Unevaluated,2013,RB,Lake Gibson,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/TYLER-BROWN_8_20_150.JPG"">",Unranked
Iowa St.,1,Jake Campos,5.8,Unranked,"6'7""",250,0.00,"West Des Moines, IA",Unevaluated,2013,OL,Valley,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JAKE-CAMPOS_150_10_18.JPG"">",16
Iowa St.,Unranked,Rodney Coe,5.7,Unranked,"6'3""",275,0.00,"Council Bluffs, IA",Unevaluated,2013,DE,Iowa Western C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/RODNEY-COE_150_4_29.JPG"">",Unranked
Iowa St.,Unranked,Kamari Cotton-Moya,5.3,Unranked,"6'1""",185,0.00,"Bakersfield, CA",Unevaluated,2013,ATH,Ridgeview,,Unranked
Iowa St.,Unranked,Shawn Curtis,5.6,Unranked,"6'5""",270,0.00,"Orlando, FL",Unevaluated,2013,OL,Olympia,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/SHAWN-CURTIS_150_1_1.JPG"">",Unranked
Iowa St.,Unranked,Robert Garcia,5.4,Unranked,"6'4""",252,0.00,"Tampa, FL",Unevaluated,2013,DE,Jesuit,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/IMG_0394_5_14_-COPY.JPG"">",Unranked
Iowa St.,5,Ryan Glenn,5.5,Unranked,"6'4""",265,0.00,"Waukee, IA",Unevaluated,2013,OL,Waukee,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/RYAN-GLENN_10_26_150.JPG"">",Unranked
Iowa St.,Unranked,Brandon Harris,5.4,Unranked,"6'1""",185,4.55,"Cedar Hill, TX",Unevaluated,2013,WR,Cedar Hill,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/BRANDON-HARRIS---CEDAR-HILL_150.JPG"">",Unranked
Iowa St.,Unranked,Trevor Hodge,5.5,Unranked,"6'2""",190,0.00,"Perris, CA",Unevaluated,2013,QB,Citrus Hill,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/TREVORHODGE150_6_4.JPG"">",Unranked
Iowa St.,7,Jacob Homa,5.6,Unranked,"6'5""",260,5.00,"Brookfield, WI",Unevaluated,2013,OL,Central,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JACOB-HOMA_150_5_3.JPG"">",59
Iowa St.,4,Joel Lanning,5.5,Unranked,"6'2""",200,0.00,"Ankeny, IA",Unevaluated,2013,QB,Ankeny Senior,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JOEL%20LANNING%20150-1.JPG"">",Unranked
Iowa St.,Unranked,Alex Leslie,5.4,Unranked,"6'5""",220,4.66,"New Braunfels, TX",Unevaluated,2013,TE,New Braunfels,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ALEXLESLIE1_6_28_150.JPG"">",Unranked
Iowa St.,Unranked,Justin Madison,5.4,Unranked,"6'2""",210,0.00,"Tampa, FL",Unevaluated,2013,LB,Robinson,,Unranked
Iowa St.,Unranked,Alton Meeks,5.5,Unranked,"6'3""",240,0.00,"Orlando, FL",Unevaluated,2013,LB,Dr. Phillips,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ALTON-MEEKS_150_7_22.JPG"">",Unranked
Iowa St.,Unranked,Brian Mills,5.2,Unranked,"5'11""",195,0.00,"Clermont, FL",Unevaluated,2013,LB,East Ridge,,Unranked
Iowa St.,31,Nick Severs,5.5,Unranked,"6'4""",250,0.00,"Macomb, IL",Unevaluated,2013,OL,Macomb,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/NICKSEVERS-1_150_3_6.JPG"">",Unranked
Iowa St.,Unranked,Kamari Syrie,5.4,Unranked,"5'10""",190,0.00,"Hurst, TX",Unevaluated,2013,DB,L. D. Bell,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/KAMARI-SYRIE200_9_27_150.JPG"">",Unranked
Iowa St.,Unranked,Vernell Trent,5.4,Unranked,"6'4""",255,0.00,"Jacksonville, FL",Unevaluated,2013,DE,Forrest,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/VERNELL-TRENT_150_6_11.JPG"">",Unranked
Iowa St.,Unranked,Nigel Tribune,5.4,Unranked,"5'11""",175,4.50,"Jacksonville, FL",Unevaluated,2013,DB,Raines,,Unranked
Iowa St.,Unranked,J.D. Waggoner,5.4,Unranked,"6'2""",230,4.75,"Dallas, TX",Unevaluated,2013,DE,Jesuit,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JDWAGGONER1_7_19_150.JPG"">",Unranked
Iowa St.,Unranked,Justin Webster,5.5,Unranked,"6'1""",217,4.42,"Houston, TX",Unevaluated,2013,ATH,Northland Christian,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/IMG_8455_150_1_26.JPG"">",Unranked
Iowa St.,Unranked,D.A. Williams,5.5,Unranked,"5'10""",170,0.00,"St. Augustine, FL",Unevaluated,2013,DB,St. Augustine,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/D.A_150_5_25.JPG"">",Unranked
Iowa St.,Unranked,Aaron Wimberly,5.6,Unranked,"5'11""",180,0.00,"Council Bluffs, IA",Unevaluated,2013,RB,Iowa Western C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/AARON-WIMBERLY_150_4_26.JPG"">",Unranked
Colorado,Unranked,Michael Adkins,5.4,Unranked,"5'11""",195,0.00,"La Mesa, CA",Unevaluated,2013,RB,Helix,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ADKINS_MICHAEL_9_11_150.JPG"">",Unranked
Colorado,Unranked,Chidobe Awuzie,5.5,Unranked,"6'0""",180,0.00,"San Jose, CA",Unevaluated,2013,DB,Oak Grove,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CHIDOBE-AWUZIE_8_22_150.JPG"">",Unranked
Colorado,Unranked,Bryce Bobo,5.6,Unranked,"6'3""",175,4.60,"Covina, CA",Unevaluated,2013,WR,Charter Oak,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/BYRCEBOBO_150_6_19.JPG"">",Unranked
Colorado,Unranked,Timothy Coleman,5.3,Unranked,"6'3""",243,4.78,"Aurora, CO",Unevaluated,2013,DE,Mullen,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/TIMOTHY-COLEMAN_8_13_150.JPG"">",Unranked
Colorado,97,Elijah Dunston,5.5,Unranked,"6'1""",180,4.43,"West Hills, CA",Unevaluated,2013,WR,Chaminade,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ELIJAH-DUNSTON_10_7_150.JPG"">",Unranked
Colorado,Unranked,George Frazier,5.4,Unranked,"6'2""",230,0.00,"Monrovia, CA",Unevaluated,2013,LB,Monrovia,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/IMG_8067_150_1_19.JPG"">",Unranked
Colorado,Unranked,Jimmie Gilbert,5.5,Unranked,"6'4""",205,4.58,"College Station, TX",Unevaluated,2013,LB,A&amp;M Consolidated,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JIMMIE-GILBERT_12_27_150.JPG"">",Unranked
Colorado,Unranked,Gunnar Graham,5.5,Unranked,"6'5""",305,0.00,"Kentfield, CA",Unevaluated,2013,OL,Marin Catholic,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/GUNNAR-GRAHAM6_150_5_22.JPG"">",Unranked
Colorado,Unranked,Jonathan Huckins,5.5,Unranked,"6'4""",306,5.10,"The Woodlands, TX",Unevaluated,2013,OL,The Woodlands,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JONATHAN-HUCKINS2_150_6_12.JPG"">",Unranked
Colorado,Unranked,Sam Kronshage,5.5,Unranked,"6'5""",290,0.00,"The Woodlands, TX",Unevaluated,2013,OL,The Woodlands,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/SAM-KRONSHAGE_150_3_6.JPG"">",Unranked
Colorado,5,Phillip Lindsay,5.5,Unranked,"5'10""",173,4.49,"Denver, CO",Unevaluated,2013,RB,Denver South,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/PHILLIP-LINDSAY_7_25_150.JPG"">",Unranked
Colorado,Unranked,John Lisella,5.4,Unranked,"6'4""",245,4.95,"Littleton, CO",Unevaluated,2013,OL,Columbine,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JOHN-LISELLA1_150_6_19.JPG"">",Unranked
Colorado,6,Sefo Liufau,5.7,Unranked,"6'4""",215,4.85,"Tacoma, WA",Unevaluated,2013,QB,Bellarmine Prep,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/SEFOLIUFAU_150_6_21.JPG"">",27
Colorado,Unranked,Kenneth Olugbode,5.3,Unranked,"6'1""",198,0.00,"San Jose, CA",Unevaluated,2013,ATH,Bellarmine Prep,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/KENNETH-OLUGBODE_2_5_150.JPG"">",Unranked
Colorado,Unranked,Markeis Reed,5.5,Unranked,"6'5""",210,0.00,"Napa, CA",Unevaluated,2013,DE,Vintage,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/MARKEIS-REED_7_7_150.JPG"">",Unranked
Colorado,62,Devin Ross,5.7,Unranked,"5'9""",170,0.00,"Mission Hills, CA",Unevaluated,2013,WR,Bishop Alemany,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/2012RIVALCHALLENGE-(174-OF-12)-COPY.JPG"">",78
Colorado,Unranked,Ryan Severson,5.3,Unranked,"5'11""",195,0.00,"San Jose, CA",Unevaluated,2013,ATH,Valley Christian,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/RYAN-SEVERSON1_2_5_150.JPG"">",Unranked
Colorado,89,Colin Sutton,5.6,Unranked,"6'5""",290,0.00,"Orange, CA",Unevaluated,2013,OL,Lutheran,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/COLIN-SUTTON_12_27_150.JPG"">",44
Colorado,Unranked,Tedric Thompson,5.5,Unranked,"6'1""",203,4.56,"Valencia, CA",Unevaluated,2013,DB,Valencia High,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/TEDRIC-THOMPSON_9_24_150.JPG"">",Unranked
West Virginia,Unranked,Mario Alford,5.6,Unranked,"5'9""",175,0.00,"Milledgeville, GA",Unevaluated,2013,WR,Georgia Military College,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/MARIOALFORD_1_28_150.JPG"">",Unranked
West Virginia,25,Al-Rasheed Benton,5.6,Unranked,"6'2""",220,0.00,"Newark, NJ",Unevaluated,2013,LB,Shabazz,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/AL-RASHEED-BENTON_1_2_150.JPG"">",38
West Virginia,Unranked,Ronald Carswell,5.7,Unranked,"6'0""",180,0.00,"Fulton, MS",Unevaluated,2013,WR,Itawamba C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/RONALD-CARSWELL2_1_28_150.JPG"">",Unranked
West Virginia,26,Hodari Christian,5.5,Unranked,"6'1""",215,0.00,"McKeesport, PA",Unevaluated,2013,LB,McKeesport,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/HODARI-CHRISTIAN_1_28_150.JPG"">",Unranked
West Virginia,7,Shelton Gibson,5.9,Unranked,"6'1""",175,4.42,"Cleveland Heights, OH",Unevaluated,2013,WR,Cleveland Heights,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/SHELTONGIBSON_11_29_150.JPG"">",15
West Virginia,Unranked,Brandon Golson,5.7,Unranked,"6'3""",220,0.00,"Milledgeville, GA",Unevaluated,2013,LB,Georgia Military College,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/BRANDON-GOLSON1_2_8_150.JPG"">",Unranked
West Virginia,Unranked,Malik Greaves,5.6,Unranked,"6'2""",197,4.48,"Jacksonville, FL",Unevaluated,2013,DB,Sandalwood,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/MALIK-GREAVES_150_2_14.JPG"">",45
West Virginia,23,Marvin Gross,5.5,Unranked,"6'4""",225,4.60,"Baltimore, MD",Unevaluated,2013,DE,Dunbar,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/IMG_7591_150_1_13.JPG"">",Unranked
West Virginia,Unranked,d'Vante Henry,5.7,Unranked,"6'5""",205,4.40,"Yuma, AZ",Unevaluated,2013,LB,Arizona Western C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/D-VANTE-HENRY_9_12_150.JPG"">",Unranked
West Virginia,16,Darrien Howard,5.8,Unranked,"6'2""",250,4.97,"Dayton, OH",Unevaluated,2013,LB,Chaminade-Julienne,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/DARRIENHOWARD6_28150.JPG"">",10
West Virginia,Unranked,Dontrill Hyman,5.4,Unranked,"6'4""",265,0.00,"Raymond, MS",Unevaluated,2013,DE,Hinds C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/DONTRILL-HYMAN3_1_31_150.JPG"">",Unranked
West Virginia,13,Marcell Lazard,5.7,Unranked,"6'6""",293,0.00,"Bloomfield, NJ",Unevaluated,2013,OL,Bloomfield,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/MARCELL-LAZARD1_12_11_150.JPG"">",33
West Virginia,75,Grant Lingafelter,5.5,Unranked,"6'5""",265,5.20,"Chagrin Falls, OH",Unevaluated,2013,OL,Chagrin Falls,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/GRANT-LINGAFELTER_150_4_9.JPG"">",Unranked
West Virginia,Unranked,Jacky Marcellus,5.6,Unranked,"5'8""",175,0.00,"Immokalee, FL",Unevaluated,2013,RB,Immokalee,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JACKY-MARCELLUS_150_6_12.JPG"">",18
West Virginia,Unranked,Isaac McDonald,5.5,Unranked,"6'5""",205,0.00,"Hialeah, FL",Unevaluated,2013,LB,Champagnat Catholic,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ISAAC-MCDONALD_150_1_30.JPG"">",Unranked
West Virginia,Unranked,Nick O’Toole,0.0,Unranked,"6'4""",220,0.00,"Fullerton, CA",Unevaluated,2013,K,Fullerton C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/NICKOTOOLE2_2_5_150.JPG"">",Unranked
West Virginia,16,Chavas Rawlins,5.6,Unranked,"6'4""",190,4.43,"Monessen, PA",Unevaluated,2013,QB,Monessen,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CHAVAS-RAWLINS_9_24_150.JPG"">",20
West Virginia,Unranked,Daikiel Shorts,5.5,Unranked,"6'1""",199,4.60,"Elkton, MD",Unevaluated,2013,WR,Eastern Christian Academy,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/2012_ELITE100_NJ-(39-OF-154)-COPY.JPG"">",Unranked
West Virginia,15,Wendell Smallwood,5.7,Unranked,"5'11""",194,4.43,"Elkton, MD",Unevaluated,2013,RB,Eastern Christian Academy,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/WENDELL-SMALLWOOD7_150_3_22.JPG"">",39
West Virginia,Unranked,Dreamius Smith,5.7,Unranked,"6'1""",220,0.00,"El Dorado, KS",Unevaluated,2013,RB,Butler County C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/DREAMIUS-SMITH_1_28_150.JPG"">",Unranked
West Virginia,Unranked,Tyler Tezeno,5.6,Unranked,"6'3""",280,5.14,"Houston, TX",Unevaluated,2013,OL,Klein Collins,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/TYLER-TEZENO_150_4_4.JPG"">",8
West Virginia,51,Jeremy Tyler,5.7,Unranked,"6'1""",200,4.50,"Lithonia, GA",Unevaluated,2013,DB,Martin Luther King,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JEREMY-TYLER1_2_8_150.JPG"">",42
West Virginia,Unranked,Stone Underwood,5.4,Unranked,"6'4""",285,0.00,"Wesson, MS",Unevaluated,2013,OL,Copiah-Lincoln C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/STONE-UNDERWOOD-OG-BROOKHAVEN-2011_150.JPG"">",Unranked
West Virginia,2,Elijah Wellman,5.4,Unranked,"6'2""",225,0.00,"Huntington, WV",Unevaluated,2013,RB,Spring Valley,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ELIJAH-WELLMAN_150_4_9.JPG"">",Unranked
West Virginia,Unranked,Kevin White,5.6,Unranked,"6'4""",210,4.50,"Scranton, PA",Unevaluated,2013,WR,Lackawanna C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/KEVIN-WHITE_1_28_150.JPG"">",Unranked
West Virginia,19,Daryl Worley,5.6,Unranked,"6'0""",185,4.40,"Philadelphia, PA",Unevaluated,2013,DB,William Penn Charter School,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/DARYL-WORLEY_1_2_150.JPG"">",51
Virginia Tech,Unranked,Kyle Chung,5.5,Unranked,"6'4""",255,4.90,"Ponte Vedra, FL",Unevaluated,2013,OL,Ponte Vedra,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/KYLE-CHUNG_7_22_150.JPG"">",Unranked
Virginia Tech,28,Charles Clark,5.5,Unranked,"5'11""",180,4.58,"Suffolk, VA",Unevaluated,2013,DB,Kings Fork,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CHARLESCLARK_150_5_30.JPG"">",Unranked
Virginia Tech,52,Brandon Facyson,5.7,Unranked,"6'2""",182,4.50,"Newnan, GA",Unevaluated,2013,DB,Northgate,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/BRANDONFACYSON2013_150_2_20.JPG"">",54
Virginia Tech,6,Holland Fisher,6.0,83,"6'1""",196,4.70,"Midlothian, VA",Unevaluated,2013,DB,Manchester,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/FISHER-COPYUA__1_6_150.JPG"">",10
Virginia Tech,2,Kendall Fuller,6.1,9,"5'11""",189,4.50,"Olney, MD",Unevaluated,2013,DB,Our Lady Of Good Counsel,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/KFULLERARMY150_1207.JPG"">",2
Virginia Tech,10,Bucky Hodges,5.8,Unranked,"6'5""",225,4.60,"Virginia Beach, VA",Unevaluated,2013,QB,Salem,"<img src=""http://l.yimg.com/a/p/sp/r/f8/f86ecaef1a9b29194c03ab25d122666a/58943.jpg"">",10
Virginia Tech,18,Cequan Jefferson,5.6,Unranked,"5'10""",163,4.40,"Richmond, VA",Unevaluated,2013,ATH,Henrico,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CEQUAN-JEFFERSON_7_19_150.JPG"">",57
Virginia Tech,Unranked,Jonathan McLaughlin,5.6,Unranked,"6'4""",288,0.00,"Fork Union, VA",Unevaluated,2013,OL,Fork Union Military Academy,,Unranked
Virginia Tech,Unranked,Jamieon Moss,5.5,Unranked,"6'3""",210,4.61,"Elizabeth City, NC",Unevaluated,2013,LB,Northeastern,,Unranked
Virginia Tech,13,Andrew Motuapuaka,5.7,Unranked,"6'0""",210,4.70,"Virginia Beach, VA",Unevaluated,2013,LB,Salem,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/MOTUAPUAKA,-ANDREW1_150_5_22.JPG"">",20
Virginia Tech,27,Deon Newsome,5.5,Unranked,"5'11""",170,0.00,"Hampton, VA",Unevaluated,2013,ATH,Hampton,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/DEON-NEWSOME_150_11_9.JPG"">",Unranked
Virginia Tech,30,Parker Osterloh,5.5,Unranked,"6'8""",299,5.00,"Williamsburg, VA",Unevaluated,2013,OL,Warhill,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/PARKER-OSTERLOH_7_19_150.JPG"">",Unranked
Virginia Tech,25,Carlis Parker,5.6,Unranked,"6'4""",187,0.00,"Statesville, NC",Unevaluated,2013,ATH,Statesville,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CARLIS-PARKER_11_27_150.JPG"">",73
Virginia Tech,16,Braxton Pfaff,5.7,Unranked,"6'4""",289,5.20,"Lynchburg, VA",Unevaluated,2013,OL,Liberty Christian Academy,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/BRAXTON-PFAFF_7_19_150.JPG"">",39
Virginia Tech,23,David Prince,5.6,Unranked,"6'0""",175,0.00,"Roanoke, VA",Unevaluated,2013,ATH,Patrick Henry,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/DAVID-PRINCE_9_24_150.JPG"">",69
