School,StateRank,Name,RivalsRanking,NationalRank,Height,Weight,FortyTime,Location,Stars,Year,Position,HighSchool,ImgURL,PostionRank
Buffalo,Unranked,Greg Lis,5.2,Unranked,"6'1""",260,0.00,"Wayne, NJ",Unevaluated,2013,LB,De Paul Catholic,,Unranked
Buffalo,Unranked,Tedroy Lynch,5.2,Unranked,"6'2""",250,4.65,"Scranton, PA",Unevaluated,2013,DE,Lackawanna C.C.,,Unranked
Buffalo,Unranked,Brandon Manosalvas,5.2,Unranked,"6'4""",280,0.00,"Paramus, NJ",Unevaluated,2013,OL,Paramus,,Unranked
Buffalo,Unranked,Jacob Martinez,5.2,Unranked,"6'0""",180,0.00,"Panama City, FL",Unevaluated,2013,ATH,Bozeman,,Unranked
Buffalo,Unranked,Dubois Ross,5.4,Unranked,"6'0""",176,0.00,"Bethlehem, PA",Unevaluated,2013,ATH,Liberty,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/2012_ELITE100_NJ-(63-OF-154)-COPY.JPG"">",Unranked
Buffalo,Unranked,Joe Schillace,5.2,Unranked,"6'1""",230,0.00,"Auburn, NY",Unevaluated,2013,RB,Auburn,,Unranked
Buffalo,Unranked,Zach Smekal,5.2,Unranked,"6'3""",251,0.00,"Medford, NJ",Unevaluated,2013,DE,Shawnee,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/2012_ELITE100_NJ-(59-OF-154)-COPY.JPG"">",Unranked
UAB,Unranked,Ervin Alston,5.3,Unranked,"6'1""",210,0.00,"Fleming Island, FL",Unevaluated,2013,LB,Fleming Island,,Unranked
UAB,Unranked,Jeremiah Briscoe,5.2,Unranked,"6'3""",197,0.00,"Houston, TX",Unevaluated,2013,QB,Stratford,,Unranked
UAB,Unranked,James Caligone,5.2,Unranked,"5'10""",156,4.49,"Tulsa, OK",Unevaluated,2013,DB,Booker T. Washington,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/2013-OK-CB-JAMES-CALIGONE_150.JPG"">",Unranked
UAB,Unranked,Jalan Coleman,5.4,Unranked,"6'2""",215,0.00,"Daphne, AL",Unevaluated,2013,LB,Daphne,,Unranked
UAB,Unranked,Kingsley Ejike,5.2,Unranked,"6'3""",230,0.00,"Covington, GA",Unevaluated,2013,DE,Newton,,Unranked
UAB,Unranked,Brandon Fuller,5.4,Unranked,"6'1""",220,0.00,"Pinson, AL",Unevaluated,2013,LB,Clay,,Unranked
UAB,Unranked,J.J. Green,5.4,Unranked,"6'3""",185,4.48,"Florence, AL",Unevaluated,2013,WR,Florence,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JJGREEN_1_21_150.JPG"">",Unranked
UAB,Unranked,Tristan Henderson,5.4,Unranked,"6'4""",258,0.00,"Norwalk, CA",Unevaluated,2013,TE,Cerritos C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/HENDERSON%20150.PNG"">",Unranked
UAB,Unranked,Jordan Howard,5.4,Unranked,"6'0""",205,4.55,"Gardendale, AL",Unevaluated,2013,RB,Gardendale,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JORDANHOWARD3_8150.JPG"">",Unranked
UAB,Unranked,Vincent Hunter,5.2,Unranked,"6'4""",330,0.00,"Memphis, TN",Unevaluated,2013,OL,Whitehaven,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/VINCENT-HUNTER_150_3_27.JPG"">",Unranked
UAB,Unranked,Je'Niah Jackson,5.4,Unranked,"6'0""",210,0.00,"Hoover, AL",Unevaluated,2013,LB,Spain Park,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JE'NIAH-JACKSON_7_31_150.JPG"">",Unranked
UAB,Unranked,Nicolas Jackson,5.4,Unranked,"6'1""",198,0.00,"Birmingham, AL",Unevaluated,2013,ATH,Wenonah,,Unranked
UAB,Unranked,Jimmy Jean,0.0,Unranked,"6'2""",180,0.00,"Little Rock, AR",Unevaluated,2013,DB,Ar Baptist,,Unranked
UAB,Unranked,Tajh Lowe,5.2,Unranked,"6'0""",180,0.00,"Tulsa, OK",Unevaluated,2013,DB,Booker T. Washington,,Unranked
UAB,Unranked,Greg Maclin,5.4,Unranked,"6'3""",165,0.00,"Tanner, AL",Unevaluated,2013,DB,Tanner,,Unranked
UAB,Unranked,T.J. McCollum,5.5,Unranked,"6'2""",185,0.00,"Pinson, AL",Unevaluated,2013,DB,Clay,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/TJ-MCCOLLUM-2_9_11_150.JPG"">",Unranked
UAB,Unranked,Rodney Morris,5.4,Unranked,"6'3""",212,4.57,"Norcross, GA",Unevaluated,2013,WR,Wesleyan,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/RODNEY-MORRIS_150_5_9.JPG"">",Unranked
UAB,Unranked,Jordan Petty,5.4,Unranked,"5'9""",175,0.00,"Florence, AL",Unevaluated,2013,DB,Florence,,Unranked
UAB,Unranked,De'Vante Scott,5.5,Unranked,"5'11""",195,0.00,"Wesson, MS",Unevaluated,2013,ATH,Copiah-Lincoln C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/DEVANTE-SCOTT_150_4_16.JPG"">",Unranked
UAB,Unranked,Zach Sims,5.4,Unranked,"6'2""",277,5.40,"Homewood, AL",Unevaluated,2013,OL,Homewood,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ZACH-SIMS_10_5_150.JPG"">",Unranked
UAB,Unranked,Andra Smith,5.4,Unranked,"6'5""",265,0.00,"Memphis, TN",Unevaluated,2013,DT,Whitehaven,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/IMG_8273_150_1_24.JPG"">",Unranked
UAB,Unranked,Jamari Staples,5.4,Unranked,"6'4""",192,0.00,"Ashland, AL",Unevaluated,2013,ATH,Clay County,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JAMARI-STAPLES_8_27_150.JPG"">",Unranked
Connecticut,Unranked,Michael Boland,5.2,Unranked,"6'5""",265,0.00,"Dunmore, PA",Unevaluated,2013,DT,Dunmore,,Unranked
Connecticut,2,Tim Boyle,5.7,Unranked,"6'4""",216,0.00,"Middletown, CT",Unevaluated,2013,QB,Xavier,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/BOYLE,-TIM1_150_5_17.JPG"">",25
Connecticut,17,Dhameer Bradley,5.7,Unranked,"5'10""",166,4.50,"Elkton, MD",Unevaluated,2013,WR,Eastern Christian Academy,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/2012_ELITE100_NJ-(47-OF-154)-COPY.JPG"">",66
Connecticut,Unranked,Chris Britton,5.2,Unranked,"6'3""",205,0.00,"Harrisburg, PA",Unevaluated,2013,LB,Harrisburg,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CHRISBRITTON1_1_18_150.JPG"">",Unranked
Connecticut,Unranked,Folorunso Fatukasi,5.2,Unranked,"6'4""",280,5.20,"Rockaway Park, NY",Unevaluated,2013,DT,Beach Channel,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/FOLORUNSO-FATUKASI_150_5_9.JPG"">",Unranked
Connecticut,Unranked,Jordan Fuchs,5.4,Unranked,"6'6""",220,0.00,"Middle Village, NY",Unevaluated,2013,TE,Christ The King,,Unranked
Connecticut,Unranked,Javon Hadley,5.4,Unranked,"5'11""",170,0.00,"Miami, FL",Unevaluated,2013,DB,Miami Palmetto,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/_JAVON-HADLEY_150_7_6.JPG"">",Unranked
Connecticut,6,Sha-ki Holines,5.5,Unranked,"6'3""",240,0.00,"Springfield, MA",Unevaluated,2013,DE,Commerce,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/HOLINES,-SHA-KI1_150_5_17.JPG"">",Unranked
Connecticut,5,Tommy Hopkins,5.5,Unranked,"6'6""",298,5.28,"Thornwood, NY",Unevaluated,2013,OL,Westlake,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/2012_ELITE100_NJ-(130-OF-154)-COPY.JPG"">",Unranked
Connecticut,4,Cory Jasudowich,5.5,Unranked,"6'2""",235,0.00,"Cheshire, CT",Unevaluated,2013,LB,Cheshire Academy,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CORYJASUDOWICH1_150_3_20.JPG"">",Unranked
Connecticut,Unranked,Junior Joseph,5.3,Unranked,"6'1""",223,0.00,"West Lawn, PA",Unevaluated,2013,LB,Wilson,,Unranked
Connecticut,Unranked,Richard Lagow,5.5,Unranked,"6'6""",218,0.00,"Plano, TX",Unevaluated,2013,QB,Plano,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/RICHARD-LAGOW2_150_6_13.JPG"">",Unranked
Connecticut,17,Brian Lemelle,5.6,Unranked,"5'11""",175,0.00,"Harrisburg, PA",Unevaluated,2013,WR,Bishop McDevitt,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/LEMELLE,-BRIAN1_150_10_23.JPG"">",90
Connecticut,Unranked,Thomas Lucas,5.4,Unranked,"6'1""",181,4.50,"Burtonsville, MD",Unevaluated,2013,DB,Paint Branch,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/2012_ELITE100_VA_-(8-OF-414)_150.JPG"">",Unranked
Connecticut,Unranked,Josh Marriner,5.4,Unranked,"5'9""",188,0.00,"Chesapeake, VA",Unevaluated,2013,RB,Western Branch,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JOSH-MARRINER_150_12_5.JPG"">",Unranked
Connecticut,10,Tommy Myers,5.4,Unranked,"6'5""",235,0.00,"Coventry, CT",Unevaluated,2013,TE,Coventry,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/TOMMYMYERS1_150_6_25.JPG"">",Unranked
Connecticut,Unranked,Cole Ormsby,5.2,Unranked,"6'4""",220,0.00,"Windsor, CT",Unevaluated,2013,DE,Windsor,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/COLEORMSBY1_2_1_150.JPG"">",Unranked
Connecticut,Unranked,Kyle Schafenacker,5.6,Unranked,"6'4""",285,0.00,"Fort Lauderdale, FL",Unevaluated,2013,OL,St. Thomas Aquinas,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/IMG_0416_5_14_-COPY.JPG"">",37
Connecticut,7,Cameron Stapleton,5.5,Unranked,"6'4""",220,0.00,"Brooklyn, NY",Unevaluated,2013,TE,Poly Prep,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CAMERON-STAPLETON1_150_7_26.JPG"">",Unranked
Connecticut,15,Jalen Stevens,5.5,Unranked,"6'4""",218,4.64,"Goose Creek, SC",Unevaluated,2013,DE,Goose Creek,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JALENSTEVENS_150_10_20.JPG"">",Unranked
Connecticut,Unranked,Kivon Taylor,5.2,Unranked,"6'5""",202,0.00,"Atlanta, GA",Unevaluated,2013,QB,Grady,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/KIVONTAYLOR2_2_11_150.JPG"">",Unranked
